pos,cog_axis,cog_value,unity_time,unity_state,unity_av,unity_mav,unity_lv,unity_mlv
7/7/7/5/3/5/7/2/7 3 3,X,-0.5,1.25,SLEEP,0,7,0,1E+16
7/7/7/5/3/5/7/6/6 3 3,X,-0.6111111111111111111111111111,2.25,SLEEP,0,7,0,1E+16
7/7/7/5/3/5/7/6/5 3 3,X,-0.5,1.125,SLEEP,0,7,0,1E+16
7/7/7/5/3/5/7/6/3 3 3,Z,0.5,0.375,SLEEP,0,7,0,1E+16
7/7/7/5/3/5/7/5/6 3 3,X,-0.6111111111111111111111111111,1.625,SLEEP,0,7,0,1E+16
7/7/7/5/3/5/7/5/5 3 3,X,-0.5,1.75,SLEEP,0,7,0,1E+16
7/7/7/5/3/5/7/5/3 3 3,X,-0.3888888888888888888888888889,0.5,SLEEP,0,7,0,1E+16
7/7/7/5/3/5/7/3/6 3 3,X,-0.6111111111111111111111111111,2.875,SLEEP,0,7,0,1E+16
7/7/7/5/3/5/7/3/5 3 3,X,-0.5,2.25,SLEEP,0,7,0,1E+16
7/7/7/5/3/5/7/3/3 3 3,Z,-0.5,1,SLEEP,0,7,0,1E+16
7/7/7/5/3/5/7/7/4 3 3,X,-0.6111111111111111111111111111,2.125,SLEEP,0,7,0,1E+16
7/7/7/5/3/5/7/7/2 3 3,X,-0.5,1.5,SLEEP,0,7,0,1E+16
7/7/7/5/3/5/7/7/1 3 3,X,-0.3888888888888888888888888889,0.75,SLEEP,0,7,0,1E+16
7/7/7/5/3/3/2/7/7 3 3,X,-0.5,1.375,SLEEP,0,7,0,1E+16
7/7/7/5/3/3/6/6/7 3 3,Z,-0.6428571428571428571428571429,3.125,SLEEP,0,7,0,1E+16
7/7/7/5/3/3/6/5/7 3 3,X,-0.6111111111111111111111111111,1.875,SLEEP,0,7,0,1E+16
7/7/7/5/3/3/6/3/7 3 3,X,-0.6111111111111111111111111111,1.375,SLEEP,0,7,0,1E+16
7/7/7/5/3/3/6/7/6 3 3,X,-0.7222222222222222222222222222,2.875,SLEEP,0,7,0,1E+16
7/7/7/5/3/3/6/7/5 3 3,X,-0.6111111111111111111111111111,2.375,SLEEP,0,7,0,1E+16
7/7/7/5/3/3/6/7/3 3 3,X,0.7,0.75,SLEEP,0,7,0,1E+16
7/7/7/5/3/3/5/6/7 3 3,Z,-0.6428571428571428571428571429,2.25,SLEEP,0,7,0,1E+16
7/7/7/5/3/3/5/5/7 3 3,X,-0.5,2.25,SLEEP,0,7,0,1E+16
7/7/7/5/3/3/5/3/7 3 3,X,-0.5,1.75,SLEEP,0,7,0,1E+16
7/7/7/5/3/3/5/7/6 3 3,X,-0.6111111111111111111111111111,1.75,SLEEP,0,7,0,1E+16
7/7/7/5/3/3/5/7/5 3 3,X,-0.5,1.625,SLEEP,0,7,0,1E+16
7/7/7/5/3/3/5/7/3 3 3,Z,-0.5,0.75,SLEEP,0,7,0,1E+16
7/7/7/5/3/3/3/6/7 3 3,Z,-0.6428571428571428571428571429,2,SLEEP,0,7,0,1E+16
7/7/7/5/3/3/3/5/7 3 3,Z,-0.5,1,SLEEP,0,7,0,1E+16
7/7/7/5/3/3/3/3/7 3 3,X,-0.5,0.75,SLEEP,0,7,0,1E+16
7/7/7/5/3/3/3/7/6 3 3,X,-0.7,1.75,SLEEP,0,7,0,1E+16
7/7/7/5/3/3/3/7/5 3 3,Z,-0.5,2.125,SLEEP,0,7,0,1E+16
7/7/7/5/3/3/3/7/3 3 3,Z,-0.5,1,SLEEP,0,7,0,1E+16
7/7/7/5/3/3/7/2/7 3 3,X,-0.5,1.125,SLEEP,0,7,0,1E+16
7/7/7/5/3/3/7/6/6 3 3,Z,-0.6428571428571428571428571429,1.625,SLEEP,0,7,0,1E+16
7/7/7/5/3/3/7/6/5 3 3,Z,-0.6428571428571428571428571429,1.75,SLEEP,0,7,0,1E+16
7/7/7/5/3/3/7/6/3 3 3,Z,-0.6428571428571428571428571429,1.625,SLEEP,0,7,0,1E+16
7/7/7/5/3/3/7/5/6 3 3,X,-0.6111111111111111111111111111,2.25,SLEEP,0,7,0,1E+16
7/7/7/5/3/3/7/5/5 3 3,X,-0.5,1.75,SLEEP,0,7,0,1E+16
7/7/7/5/3/3/7/5/3 3 3,Z,-0.5,0.625,SLEEP,0,7,0,1E+16
7/7/7/5/3/3/7/3/6 3 3,X,-0.6111111111111111111111111111,2.375,SLEEP,0,7,0,1E+16
7/7/7/5/3/3/7/3/5 3 3,X,-0.5,1.75,SLEEP,0,7,0,1E+16
7/7/7/5/3/3/7/3/3 3 3,Z,-0.5,0.625,SLEEP,0,7,0,1E+16
7/7/7/5/3/3/7/7/4 3 3,X,-0.6111111111111111111111111111,2.25,SLEEP,0,7,0,1E+16
7/7/7/5/3/3/7/7/2 3 3,X,-0.5,1.125,SLEEP,0,7,0,1E+16
7/7/7/5/3/3/7/7/1 3 3,Z,-0.5,0.75,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/2/6/7 3 3,X,-0.5,0.75,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/2/5/7 3 3,X,-0.5,1.375,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/2/3/7 3 3,X,-0.5,2.375,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/2/7/6 3 3,X,-0.6111111111111111111111111111,2.875,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/2/7/5 3 3,X,-0.5,1.25,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/2/7/3 3 3,X,0.4,1.625,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/6/2/7 3 3,X,-0.6111111111111111111111111111,1.25,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/6/6/6 3 3,X,-0.7222222222222222222222222222,3.125,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/6/6/5 3 3,X,-0.6111111111111111111111111111,1.75,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/6/6/3 3 3,X,0.75,0.875,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/6/5/6 3 3,X,-0.7222222222222222222222222222,3.375,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/6/5/5 3 3,X,-0.6111111111111111111111111111,1.125,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/6/5/3 3 3,X,0.75,0.625,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/6/3/6 3 3,X,-0.7222222222222222222222222222,2.625,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/6/3/5 3 3,X,-0.6111111111111111111111111111,2.375,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/6/3/3 3 3,X,0.75,2.625,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/6/7/4 3 3,X,-0.7222222222222222222222222222,3,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/6/7/2 3 3,X,-0.6111111111111111111111111111,1.75,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/6/7/1 3 3,X,0.75,0.375,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/5/2/7 3 3,X,-0.5,1.25,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/5/6/6 3 3,X,-0.6111111111111111111111111111,1.125,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/5/6/5 3 3,X,-0.5,1.25,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/5/6/3 3 3,Z,0.5,1,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/5/5/6 3 3,X,-0.6111111111111111111111111111,1.75,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/5/5/5 3 3,X,-0.5,2.875,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/5/5/3 3 3,X,-0.3888888888888888888888888889,0.75,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/5/3/6 3 3,X,-0.6111111111111111111111111111,2.25,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/5/3/5 3 3,X,-0.5,2.125,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/5/3/3 3 3,Z,-0.5,1,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/5/7/4 3 3,X,-0.6111111111111111111111111111,2.125,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/5/7/2 3 3,X,-0.5,0.5,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/5/7/1 3 3,X,-0.3888888888888888888888888889,0.625,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/3/2/7 3 3,X,-0.5,0.75,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/3/6/6 3 3,X,-0.75,1.5,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/3/6/5 3 3,X,-0.5,1.125,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/3/6/3 3 3,Z,0.5,0.875,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/3/5/6 3 3,X,-0.75,2.25,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/3/5/5 3 3,X,-0.5,1,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/3/5/3 3 3,X,-0.2777777777777777777777777778,1.125,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/3/3/6 3 3,X,-0.75,1.75,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/3/3/5 3 3,X,-0.5,1.5,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/3/3/3 3 3,Z,-0.5,1.125,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/3/7/4 3 3,X,-0.75,1,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/3/7/2 3 3,X,-0.5,0.375,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/3/7/1 3 3,X,-0.2777777777777777777777777778,1.75,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/7/2/6 3 3,X,-0.6111111111111111111111111111,2.125,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/7/2/5 3 3,X,-0.5,1.25,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/7/2/3 3 3,X,-0.3888888888888888888888888889,0.375,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/7/6/4 3 3,X,-0.6111111111111111111111111111,1.875,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/7/6/2 3 3,X,-0.5,1.625,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/7/6/1 3 3,Z,0.5,0.75,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/7/5/4 3 3,X,-0.6111111111111111111111111111,1.375,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/7/5/2 3 3,X,-0.5,1.125,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/7/5/1 3 3,X,-0.3888888888888888888888888889,0.5,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/7/3/4 3 3,X,-0.6111111111111111111111111111,2.5,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/7/3/2 3 3,X,-0.5,1,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/7/3/1 3 3,Z,-0.5,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/2/2/7/7 3 3,X,0,0.75,SLEEP,0,7,0,1E+16
7/7/7/5/7/2/6/6/7 3 3,X,0.5,1.125,SLEEP,0,7,0,1E+16
7/7/7/5/7/2/6/5/7 3 3,X,0.5,0.625,SLEEP,0,7,0,1E+16
7/7/7/5/7/2/6/3/7 3 3,X,0.5,1.5,SLEEP,0,7,0,1E+16
7/7/7/5/7/2/6/7/6 3 3,X,0.3,1.5,SLEEP,0,7,0,1E+16
7/7/7/5/7/2/6/7/5 3 3,X,0.5,0.875,SLEEP,0,7,0,1E+16
7/7/7/5/7/2/6/7/3 3 3,X,0.7,0.75,SLEEP,0,7,0,1E+16
7/7/7/5/7/2/5/6/7 3 3,Z,0.5,3,SLEEP,0,7,0,1E+16
7/7/7/5/7/2/5/5/7 3 3,X,0,0.75,SLEEP,0,7,0,1E+16
7/7/7/5/7/2/5/3/7 3 3,Z,-0.5,2.375,SLEEP,0,7,0,1E+16
7/7/7/5/7/2/5/7/6 3 3,X,-0.1333333333333333333333333333,1.125,SLEEP,0,7,0,1E+16
7/7/7/5/7/2/5/7/5 3 3,X,0,0.5,SLEEP,0,7,0,1E+16
7/7/7/5/7/2/5/7/3 3 3,X,0.1333333333333333333333333333,0.75,SLEEP,0,7,0,1E+16
7/7/7/5/7/2/3/6/7 3 3,X,-0.5,2.125,SLEEP,0,7,0,1E+16
7/7/7/5/7/2/3/5/7 3 3,X,-0.5,0.5,SLEEP,0,7,0,1E+16
7/7/7/5/7/2/3/3/7 3 3,X,-0.5,2.25,SLEEP,0,7,0,1E+16
7/7/7/5/7/2/3/7/6 3 3,X,-0.7,0.75,SLEEP,0,7,0,1E+16
7/7/7/5/7/2/3/7/5 3 3,X,-0.5,0.375,SLEEP,0,7,0,1E+16
7/7/7/5/7/2/3/7/3 3 3,X,-0.3,1.625,SLEEP,0,7,0,1E+16
7/7/7/5/7/2/7/2/7 3 3,X,0,0.75,SLEEP,0,7,0,1E+16
7/7/7/5/7/2/7/6/6 3 3,Z,0.5,1.5,SLEEP,0,7,0,1E+16
7/7/7/5/7/2/7/6/5 3 3,Z,0.5,2.625,SLEEP,0,7,0,1E+16
7/7/7/5/7/2/7/6/3 3 3,Z,0.5,1.875,SLEEP,0,7,0,1E+16
7/7/7/5/7/2/7/5/6 3 3,X,-0.1666666666666666666666666667,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/2/7/5/5 3 3,X,0,0.5,SLEEP,0,7,0,1E+16
7/7/7/5/7/2/7/5/3 3 3,X,0.1666666666666666666666666667,0.75,SLEEP,0,7,0,1E+16
7/7/7/5/7/2/7/3/6 3 3,Z,-0.5,2,SLEEP,0,7,0,1E+16
7/7/7/5/7/2/7/3/5 3 3,Z,-0.5,2.25,SLEEP,0,7,0,1E+16
7/7/7/5/7/2/7/3/3 3 3,Z,-0.5,2.125,SLEEP,0,7,0,1E+16
7/7/7/5/7/2/7/7/4 3 3,X,-0.1666666666666666666666666667,1.125,SLEEP,0,7,0,1E+16
7/7/7/5/7/2/7/7/2 3 3,X,0,0.5,SLEEP,0,7,0,1E+16
7/7/7/5/7/2/7/7/1 3 3,X,0.1666666666666666666666666667,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/2/6/7 3 3,Z,0.5,0.5,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/2/5/7 3 3,Z,0.5,0.75,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/2/3/7 3 3,Z,0.6666666666666666666666666667,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/2/7/6 3 3,Z,0.5,1.125,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/2/7/5 3 3,Z,0.5,0.5,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/2/7/3 3 3,Z,0.5,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/6/2/7 3 3,Z,0.5,1.25,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/6/6/6 3 3,Z,0.5,1.875,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/6/6/5 3 3,X,0.5,1.375,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/6/6/3 3 3,X,0.75,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/6/5/6 3 3,Z,0.5,1.375,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/6/5/5 3 3,Z,0.5,1.125,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/6/5/3 3 3,X,0.75,0.75,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/6/3/6 3 3,Z,0.6666666666666666666666666667,2,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/6/3/5 3 3,Z,0.6666666666666666666666666667,1.375,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/6/3/3 3 3,X,0.75,1.625,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/6/7/4 3 3,Z,0.5,1.125,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/6/7/2 3 3,Z,0.5,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/6/7/1 3 3,X,0.75,1.125,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/5/2/7 3 3,Z,0.5,0.5,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/5/6/6 3 3,Z,0.5,1.125,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/5/6/5 3 3,Z,0.5,0.375,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/5/6/3 3 3,Z,0.5,0.875,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/5/5/6 3 3,Z,0.5,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/5/5/5 3 3,Z,0.5,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/5/5/3 3 3,Z,0.5,0.75,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/5/3/6 3 3,Z,0.6666666666666666666666666667,1.375,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/5/3/5 3 3,Z,0.6666666666666666666666666667,0.5,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/5/3/3 3 3,Z,0.6666666666666666666666666667,1.5,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/5/7/4 3 3,Z,0.5,1.125,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/5/7/2 3 3,Z,0.5,0.5,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/5/7/1 3 3,Z,0.5,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/3/2/7 3 3,Z,0.5,1.5,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/3/6/6 3 3,X,-0.75,2,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/3/6/5 3 3,X,-0.5,1.375,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/3/6/3 3 3,Z,0.5,1.125,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/3/5/6 3 3,X,-0.75,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/3/5/5 3 3,Z,0.5,0.875,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/3/5/3 3 3,Z,0.5,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/3/3/6 3 3,X,-0.75,1.625,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/3/3/5 3 3,Z,0.6666666666666666666666666667,1.125,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/3/3/3 3 3,Z,0.6666666666666666666666666667,2,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/3/7/4 3 3,X,-0.75,0.875,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/3/7/2 3 3,Z,0.5,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/3/7/1 3 3,Z,0.5,1.5,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/7/2/6 3 3,Z,0.5,1.5,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/7/2/5 3 3,Z,0.5,0.625,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/7/2/3 3 3,Z,0.5,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/7/6/4 3 3,Z,0.5,0.75,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/7/6/2 3 3,Z,0.5,0.875,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/7/6/1 3 3,Z,0.5,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/7/5/4 3 3,Z,0.5,1.375,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/7/5/2 3 3,Z,0.5,0.375,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/7/5/1 3 3,Z,0.5,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/7/3/4 3 3,Z,0.6666666666666666666666666666,1.125,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/7/3/2 3 3,Z,0.6666666666666666666666666666,0.875,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/7/3/1 3 3,Z,0.6666666666666666666666666666,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/2/6/7 3 3,Z,0.5,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/2/5/7 3 3,X,0,0.5,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/2/3/7 3 3,Z,-0.5,0.75,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/2/7/6 3 3,X,-0.4,1.5,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/2/7/5 3 3,X,0,0.625,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/2/7/3 3 3,X,0.4,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/6/2/7 3 3,X,0.5,0.625,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/6/6/6 3 3,Z,0.5,1.375,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/6/6/5 3 3,X,0.5,0.875,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/6/6/3 3 3,X,0.75,1.125,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/6/5/6 3 3,X,0.25,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/6/5/5 3 3,X,0.5,0.75,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/6/5/3 3 3,X,0.75,0.75,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/6/3/6 3 3,Z,-0.5,2.25,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/6/3/5 3 3,X,0.5,1.375,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/6/3/3 3 3,X,0.75,1.125,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/6/7/4 3 3,X,0.25,1.125,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/6/7/2 3 3,X,0.5,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/6/7/1 3 3,X,0.75,0.375,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/5/2/7 3 3,X,0,0.375,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/5/6/6 3 3,Z,0.5,1.125,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/5/6/5 3 3,Z,0.5,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/5/6/3 3 3,Z,0.5,0.375,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/5/5/6 3 3,X,-0.1666666666666666666666666667,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/5/5/5 3 3,X,0,0.75,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/5/5/3 3 3,X,0.1666666666666666666666666667,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/5/3/6 3 3,Z,-0.5,1.375,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/5/3/5 3 3,Z,-0.5,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/5/3/3 3 3,Z,-0.5,1.375,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/5/7/4 3 3,X,-0.1666666666666666666666666667,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/5/7/2 3 3,X,0,0.5,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/5/7/1 3 3,X,0.1666666666666666666666666667,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/3/2/7 3 3,X,-0.5,0.625,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/3/6/6 3 3,X,-0.75,1.125,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/3/6/5 3 3,X,-0.5,0.5,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/3/6/3 3 3,Z,0.5,1.5,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/3/5/6 3 3,X,-0.75,0.875,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/3/5/5 3 3,X,-0.5,0.5,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/3/5/3 3 3,X,-0.25,0.75,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/3/3/6 3 3,X,-0.75,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/3/3/5 3 3,X,-0.5,1.375,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/3/3/3 3 3,Z,-0.5,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/3/7/4 3 3,X,-0.75,0.5,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/3/7/2 3 3,X,-0.5,0.5,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/3/7/1 3 3,X,-0.25,2,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/7/2/6 3 3,X,-0.2222222222222222222222222222,1.375,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/7/2/5 3 3,X,0,0.625,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/7/2/3 3 3,X,0.2222222222222222222222222222,1.5,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/7/6/4 3 3,Z,0.5,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/7/6/2 3 3,Z,0.5,0.5,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/7/6/1 3 3,Z,0.5,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/7/5/4 3 3,X,-0.2222222222222222222222222222,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/7/5/2 3 3,X,0,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/7/5/1 3 3,X,0.2222222222222222222222222222,1.25,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/7/3/4 3 3,Z,-0.5,1.875,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/7/3/2 3 3,Z,-0.5,1.25,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/7/3/1 3 3,Z,-0.5,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/3/2/6/7 3 3,Z,-0.6666666666666666666666666667,1.625,SLEEP,0,7,0,1E+16
7/7/7/5/7/3/2/5/7 3 3,Z,-0.5,1.125,SLEEP,0,7,0,1E+16
7/7/7/5/7/3/2/3/7 3 3,Z,-0.5,0.75,SLEEP,0,7,0,1E+16
7/7/7/5/7/3/2/7/6 3 3,Z,-0.5,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/3/2/7/5 3 3,Z,-0.5,0.75,SLEEP,0,7,0,1E+16
7/7/7/5/7/3/2/7/3 3 3,Z,-0.5,1.5,SLEEP,0,7,0,1E+16
7/7/7/5/7/3/6/2/7 3 3,Z,-0.5,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/3/6/6/6 3 3,Z,-0.6666666666666666666666666667,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/3/6/6/5 3 3,Z,-0.6666666666666666666666666667,1.5,SLEEP,0,7,0,1E+16
7/7/7/5/7/3/6/6/3 3 3,X,0.75,1.5,SLEEP,0,7,0,1E+16
7/7/7/5/7/3/6/5/6 3 3,Z,-0.5,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/3/6/5/5 3 3,Z,-0.5,0.625,SLEEP,0,7,0,1E+16
7/7/7/5/7/3/6/5/3 3 3,X,0.75,0.75,SLEEP,0,7,0,1E+16
7/7/7/5/7/3/6/3/6 3 3,Z,-0.5,1.75,SLEEP,0,7,0,1E+16
7/7/7/5/7/3/6/3/5 3 3,X,0.5,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/3/6/3/3 3 3,X,0.75,1.125,SLEEP,0,7,0,1E+16
7/7/7/5/7/3/6/7/4 3 3,Z,-0.5,1.5,SLEEP,0,7,0,1E+16
7/7/7/5/7/3/6/7/2 3 3,Z,-0.5,0.5,SLEEP,0,7,0,1E+16
7/7/7/5/7/3/6/7/1 3 3,X,0.75,1,SLEEP,0,7,0,1E+16
7/7/7/5/7/3/5/2/7 3 3,Z,-0.5,1.125,SLEEP,0,7,0,1E+16
